,group_id,group_name,member_id
6819,11625832.0,PyNash,197671877.0
6820,16467002.0,Ansible Boston,197671877.0
6821,18616278.0,Franklin Developer Lunch & Learn,197671877.0
6822,19550194.0,Boston Jenkins Area Meetup,197671877.0
6823,6335372.0,Nashville soccer,149568122.0
6824,6707902.0,Data Science Nashville,149568122.0
6825,11625832.0,PyNash,149568122.0
6826,19218850.0,Greater Nashville Healthcare Analytics,149568122.0
6827,11625832.0,PyNash,194050330.0
6828,19292162.0,Nashville CocoaHeads,194050330.0
6829,405938.0,MTRAS ~ MidTn Robotic Arts Society,148116362.0
6830,10016242.0,NashJS,148116362.0
6831,11625832.0,PyNash,148116362.0
6832,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",203457014.0
6833,929402.0,Paddle Adventures Unlimited,203457014.0
6834,1526075.0,Nashville Area Gamer Association - NAGA,203457014.0
6835,10016242.0,NashJS,203457014.0
6836,11625832.0,PyNash,203457014.0
6837,16447162.0,Nash |> Elixir,203457014.0
6838,18409628.0,Clarksville Challenge 10,203457014.0
6839,18494105.0,The Iron Yard - Nashville,203457014.0
6840,19275797.0,Mindful Cyborgs Meditation,203457014.0
6841,19292162.0,Nashville CocoaHeads,203457014.0
6842,19544132.0,Land Between The Lakes Outdoor Adventures,203457014.0
6843,535553.0,Nash.rb,198793707.0
6844,1360698.0,Nashville PHP User Group,198793707.0
6845,1526075.0,Nashville Area Gamer Association - NAGA,198793707.0
6846,3173762.0,Nashville Java Users' Group,198793707.0
6847,7130232.0,Nashville Software Beginners,198793707.0
6848,10016242.0,NashJS,198793707.0
6849,10178242.0,Nashville Mobile Developers,198793707.0
6850,11625832.0,PyNash,198793707.0
6851,15009712.0,NashFSharp,198793707.0
6852,16354782.0,Meteor Nashville,198793707.0
6853,16447162.0,Nash |> Elixir,198793707.0
6854,16477792.0,Nashville .NET User Group,198793707.0
6855,16487812.0,Code for Nashville,198793707.0
6856,18494105.0,The Iron Yard - Nashville,198793707.0
6857,18589616.0,Agile Nashville User Group,198793707.0
6858,18779992.0,Nashville API Developers,198793707.0
6859,18850080.0,NashReact,198793707.0
6860,19292162.0,Nashville CocoaHeads,198793707.0
6861,19654655.0,Nashville Music Programmers,198793707.0
6862,19997487.0,Developer Launchpad Nashville,198793707.0
6863,20226672.0,BIG FUN GAME nite,198793707.0
6864,20338101.0,GEEK by AKEIN Engineering,198793707.0
6865,10016242.0,NashJS,5300858.0
6866,11625832.0,PyNash,5300858.0
6867,11862932.0,Nashville Linux Users Group,5300858.0
6868,16487812.0,Code for Nashville,5300858.0
6869,17872862.0,Nashville Amazon Web Services User Group,5300858.0
6870,19194894.0,Nashville Christian Technologists and Entrepreneurs,5300858.0
6871,19277993.0,Nashville DevOps Meetup,5300858.0
6872,11625832.0,PyNash,224989394.0
6873,16447162.0,Nash |> Elixir,224989394.0
6874,19904711.0,NashSec,224989394.0
6875,535553.0,Nash.rb,183345433.0
6876,711599.0,The Nashville Web Design Meetup Group,183345433.0
6877,1349592.0,Board Game Lovers Meetup,183345433.0
6878,1433893.0,NashvilleTech,183345433.0
6879,7130232.0,Nashville Software Beginners,183345433.0
6880,7836842.0,Nashville UX,183345433.0
6881,10016242.0,NashJS,183345433.0
6882,10178242.0,Nashville Mobile Developers,183345433.0
6883,11625832.0,PyNash,183345433.0
6884,14649032.0,Nashville Game Developers,183345433.0
6885,16447162.0,Nash |> Elixir,183345433.0
6886,16487812.0,Code for Nashville,183345433.0
6887,18494105.0,The Iron Yard - Nashville,183345433.0
6888,19292162.0,Nashville CocoaHeads,183345433.0
6889,120908.0,Seattle PHP User Group,21990171.0
6890,1360698.0,Nashville PHP User Group,21990171.0
6891,1608555.0,Seattle Green Lake Running Group,21990171.0
6892,1671273.0,Skeleton Cru,21990171.0
6893,1755363.0,Seattle Running Club,21990171.0
6894,10016242.0,NashJS,21990171.0
6895,10882202.0,Nashville MongoDB User Group,21990171.0
6896,11625832.0,PyNash,21990171.0
6897,18194233.0,Nashville Code User Group Leadership,21990171.0
6898,22181642.0,APIs and IPAs,21990171.0
6899,7138452.0,"Nashville Conda, R, Julia Users Group",217457170.0
6900,11625832.0,PyNash,217457170.0
6901,18314164.0,NashBI,217457170.0
6902,21148651.0,Nash SQL,217457170.0
6903,255854.0,Nashville Locals,188124377.0
6904,1360698.0,Nashville PHP User Group,188124377.0
6905,1433893.0,NashvilleTech,188124377.0
6906,1728035.0,WordPress Nashville,188124377.0
6907,1787157.0,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",188124377.0
6908,3173762.0,Nashville Java Users' Group,188124377.0
6909,4063542.0,Networking for Charity,188124377.0
6910,7151442.0,Nashville Mobile .NET Developers,188124377.0
6911,8796112.0,Nashville ColdFusion User Group,188124377.0
6912,10016242.0,NashJS,188124377.0
6913,10178242.0,Nashville Mobile Developers,188124377.0
6914,11625832.0,PyNash,188124377.0
6915,16477792.0,Nashville .NET User Group,188124377.0
6916,16487812.0,Code for Nashville,188124377.0
6917,16607822.0,Nashville Virtual Reality Meetup,188124377.0
6918,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,188124377.0
6919,18314164.0,NashBI,188124377.0
6920,18589616.0,Agile Nashville User Group,188124377.0
6921,18665384.0,Nashville Big Data and Analytics Meetup,188124377.0
6922,18767675.0,Nashville Music-Technology Group,188124377.0
6923,11625832.0,PyNash,131912082.0
6924,11625832.0,PyNash,214765518.0
6925,1360698.0,Nashville PHP User Group,202028316.0
6926,3173762.0,Nashville Java Users' Group,202028316.0
6927,7836842.0,Nashville UX,202028316.0
6928,7887332.0,Nashville IT Security Meetup,202028316.0
6929,8771812.0,The Nashville Microsoft Azure Users Group,202028316.0
6930,10016242.0,NashJS,202028316.0
6931,10178242.0,Nashville Mobile Developers,202028316.0
6932,11625832.0,PyNash,202028316.0
6933,16487812.0,Code for Nashville,202028316.0
6934,16607822.0,Nashville Virtual Reality Meetup,202028316.0
6935,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,202028316.0
6936,17872862.0,Nashville Amazon Web Services User Group,202028316.0
6937,18361585.0,Make Nashville Meetup,202028316.0
6938,18494105.0,The Iron Yard - Nashville,202028316.0
6939,18589616.0,Agile Nashville User Group,202028316.0
6940,18616278.0,Franklin Developer Lunch & Learn,202028316.0
6941,18779992.0,Nashville API Developers,202028316.0
6942,18855476.0,Savvy Coders - Nashville,202028316.0
6943,19277993.0,Nashville DevOps Meetup,202028316.0
6944,19773307.0,Think Academy - Learn To Code!,202028316.0
6945,19904711.0,NashSec,202028316.0
6946,20488570.0,Splunk> Nashville,202028316.0
6947,535553.0,Nash.rb,7712083.0
6948,1360698.0,Nashville PHP User Group,7712083.0
6949,1671273.0,Skeleton Cru,7712083.0
6950,1811614.0,San Francisco DevOps,7712083.0
6951,8496552.0,Cloud Online Meetup,7712083.0
6952,8771812.0,The Nashville Microsoft Azure Users Group,7712083.0
6953,9376702.0,Nashville Women Programmers,7712083.0
6954,10016242.0,NashJS,7712083.0
6955,10301442.0,Puppet User Group Berlin,7712083.0
6956,11184352.0,Nashville Bitcoin Meetup,7712083.0
6957,11625832.0,PyNash,7712083.0
6958,12588802.0,Nashville Vipassana Meditation Meetup,7712083.0
6959,13402242.0,Docker Online Meetup,7712083.0
6960,16447162.0,Nash |> Elixir,7712083.0
6961,16487812.0,Code for Nashville,7712083.0
6962,17872862.0,Nashville Amazon Web Services User Group,7712083.0
6963,18194233.0,Nashville Code User Group Leadership,7712083.0
6964,18543970.0,Auto Remediation and Event Driven Automation,7712083.0
6965,18600833.0,ChatOps San Francisco,7712083.0
6966,18914937.0,Nashville SaltStack Meetup,7712083.0
6967,19277993.0,Nashville DevOps Meetup,7712083.0
6968,19680484.0,HumanOps London,7712083.0
6969,20135762.0,Nashville Kubernetes Meetup,7712083.0
6970,1451826.0,Nashville Science Fiction Book Club,186165686.0
6971,10016242.0,NashJS,186165686.0
6972,11625832.0,PyNash,186165686.0
6973,13595422.0,Clarksville Software and Computer Programmers,186165686.0
6974,16487812.0,Code for Nashville,186165686.0
6975,18855476.0,Savvy Coders - Nashville,186165686.0
6976,535553.0,Nash.rb,2606806.0
6977,929402.0,Paddle Adventures Unlimited,2606806.0
6978,1029550.0,The Nashville/Brentwood Cigar Aficionado's Meetup,2606806.0
6979,1360698.0,Nashville PHP User Group,2606806.0
6980,1671273.0,Skeleton Cru,2606806.0
6981,1728035.0,WordPress Nashville,2606806.0
6982,1787157.0,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",2606806.0
6983,6707902.0,Data Science Nashville,2606806.0
6984,6808592.0,Williamson County IT Professionals,2606806.0
6985,9376702.0,Nashville Women Programmers,2606806.0
6986,10016242.0,NashJS,2606806.0
6987,10178242.0,Nashville Mobile Developers,2606806.0
6988,11625832.0,PyNash,2606806.0
6989,15297782.0,Nashville Product Meetup,2606806.0
6990,16487812.0,Code for Nashville,2606806.0
6991,16607822.0,Nashville Virtual Reality Meetup,2606806.0
6992,18616278.0,Franklin Developer Lunch & Learn,2606806.0
6993,18850080.0,NashReact,2606806.0
6994,19277993.0,Nashville DevOps Meetup,2606806.0
6995,19744653.0,Spring Hill All Things Information Technology Meetup,2606806.0
6996,20135762.0,Nashville Kubernetes Meetup,2606806.0
6997,23353167.0,Nashville Docker Meetup,2606806.0
6998,339011.0,Nashville Hiking Meetup,200963976.0
6999,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",200963976.0
7000,929402.0,Paddle Adventures Unlimited,200963976.0
7001,1349592.0,Board Game Lovers Meetup,200963976.0
7002,1358081.0,Nashville Online Business Strategy Meetup,200963976.0
7003,1360698.0,Nashville PHP User Group,200963976.0
7004,1396244.0,Live Music Metropolis - Nashville Chapter,200963976.0
7005,1473660.0,Nashville Kayak Lessons,200963976.0
7006,1498076.0,Christian Business Leaders Roundtable | CEO Fellowship,200963976.0
7007,1583865.0,Active Outdoors Nashville,200963976.0
7008,1671273.0,Skeleton Cru,200963976.0
7009,2527902.0,No Mommy's Perfect,200963976.0
7010,5618532.0,Nashville Salesforce Admins & Developers Group,200963976.0
7011,6928642.0,Middle Tennessee Sierra Club Outings and Adventures,200963976.0
7012,8771812.0,The Nashville Microsoft Azure Users Group,200963976.0
7013,10016242.0,NashJS,200963976.0
7014,11625832.0,PyNash,200963976.0
7015,16607822.0,Nashville Virtual Reality Meetup,200963976.0
7016,18196375.0,Murfreesboro Coworking Meetup,200963976.0
7017,18361585.0,Make Nashville Meetup,200963976.0
7018,18407195.0,Murfreesboro Dancing Meetup,200963976.0
7019,18494105.0,The Iron Yard - Nashville,200963976.0
7020,18562307.0,Nashville Young Professionals Meetup,200963976.0
7021,18567736.0,MHO Nashville Active Adventures,200963976.0
7022,18604107.0,Middle Tennessee Kayak Lessons Meetup,200963976.0
7023,18616278.0,Franklin Developer Lunch & Learn,200963976.0
7024,18779992.0,Nashville API Developers,200963976.0
7025,18892480.0,Murfreesboro (35+) Christian Singles Meetup,200963976.0
7026,18955830.0,Eat Love Nash,200963976.0
7027,18996036.0,Full-Stack Marketing Mastermind,200963976.0
7028,19011903.0,TGIT =Thank Goodness It's THURSDAY Happy Hour & Business,200963976.0
7029,19033734.0,Franklin Small Business Digital Media Marketing Meetup,200963976.0
7030,19035334.0,"Find It, Fund It, Fix It, Flip It NASHVILLE!!",200963976.0
7031,19108156.0,Nashville Startup Founder 101,200963976.0
7032,19194894.0,Nashville Christian Technologists and Entrepreneurs,200963976.0
7033,19266390.0,Nashville Networking Business Luncheon,200963976.0
7034,19292162.0,Nashville CocoaHeads,200963976.0
7035,11625832.0,PyNash,211656831.0
7036,16447162.0,Nash |> Elixir,211656831.0
7037,535553.0,Nash.rb,196515694.0
7038,11625832.0,PyNash,196515694.0
7039,16447162.0,Nash |> Elixir,196515694.0
7040,18314669.0,Beer and Bible Nashville,196515694.0
7041,1526075.0,Nashville Area Gamer Association - NAGA,177135382.0
7042,6707902.0,Data Science Nashville,177135382.0
7043,7138452.0,"Nashville Conda, R, Julia Users Group",177135382.0
7044,7836842.0,Nashville UX,177135382.0
7045,8771812.0,The Nashville Microsoft Azure Users Group,177135382.0
7046,10016162.0,Nashville PowerShell User Group (NashPUG),177135382.0
7047,10016242.0,NashJS,177135382.0
7048,10178242.0,Nashville Mobile Developers,177135382.0
7049,10663722.0,Elastic Nashville User Group,177135382.0
7050,10882202.0,Nashville MongoDB User Group,177135382.0
7051,11625832.0,PyNash,177135382.0
7052,11862932.0,Nashville Linux Users Group,177135382.0
7053,13402242.0,Docker Online Meetup,177135382.0
7054,13560402.0,Nashville Modern Excel & Power BI User Group,177135382.0
7055,13595422.0,Clarksville Software and Computer Programmers,177135382.0
7056,14546632.0,Nashville Machine Learning Meetup,177135382.0
7057,16321082.0,Nashville Cloudera User Group,177135382.0
7058,16477792.0,Nashville .NET User Group,177135382.0
7059,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,177135382.0
7060,17872862.0,Nashville Amazon Web Services User Group,177135382.0
7061,17894222.0,Nashville Hadoop Users Group,177135382.0
7062,18314164.0,NashBI,177135382.0
7063,18494105.0,The Iron Yard - Nashville,177135382.0
7064,18589616.0,Agile Nashville User Group,177135382.0
7065,18616278.0,Franklin Developer Lunch & Learn,177135382.0
7066,18665384.0,Nashville Big Data and Analytics Meetup,177135382.0
7067,19218850.0,Greater Nashville Healthcare Analytics,177135382.0
7068,19277993.0,Nashville DevOps Meetup,177135382.0
7069,20135762.0,Nashville Kubernetes Meetup,177135382.0
7070,23398017.0,Nashville Artificial Intelligence Society,177135382.0
7071,11625832.0,PyNash,235740511.0
7072,11862932.0,Nashville Linux Users Group,235740511.0
7073,19277993.0,Nashville DevOps Meetup,235740511.0
7074,20135762.0,Nashville Kubernetes Meetup,235740511.0
7075,21686664.0,Gallatin Makerspace,235740511.0
7076,23353167.0,Nashville Docker Meetup,235740511.0
7077,25129130.0,Tennessee Red Hat User Group (RHUG),235740511.0
7078,1671273.0,Skeleton Cru,222225352.0
7079,1776274.0,"Nashville SEO & Internet Marketing, Over 1,600 Members!",222225352.0
7080,6707902.0,Data Science Nashville,222225352.0
7081,7130232.0,Nashville Software Beginners,222225352.0
7082,7836842.0,Nashville UX,222225352.0
7083,11625832.0,PyNash,222225352.0
7084,19218850.0,Greater Nashville Healthcare Analytics,222225352.0
7085,6707902.0,Data Science Nashville,231297477.0
7086,7909602.0,Analyze Boulder,231297477.0
7087,11625832.0,PyNash,231297477.0
7088,14546632.0,Nashville Machine Learning Meetup,231297477.0
7089,19249559.0,Climb Nashville Meetup,231297477.0
7090,11625832.0,PyNash,205858479.0
7091,339011.0,Nashville Hiking Meetup,222899804.0
7092,929402.0,Paddle Adventures Unlimited,222899804.0
7093,1102353.0,Nashville Backpacker Meetup,222899804.0
7094,1360698.0,Nashville PHP User Group,222899804.0
7095,1457232.0,Volunteer Nashville,222899804.0
7096,1492619.0,Women's  Business Network,222899804.0
7097,1671273.0,Skeleton Cru,222899804.0
7098,1728035.0,WordPress Nashville,222899804.0
7099,2520612.0,The Nashville Girly Book Club,222899804.0
7100,2662782.0,Nashville Real Estate Investing & Marketing Entrepreneurs,222899804.0
7101,3173762.0,Nashville Java Users' Group,222899804.0
7102,3718972.0,Hanging Out with the Girls,222899804.0
7103,4063542.0,Networking for Charity,222899804.0
7104,4126912.0,Nashville Online Entrepreneurs,222899804.0
7105,4705492.0,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",222899804.0
7106,5618532.0,Nashville Salesforce Admins & Developers Group,222899804.0
7107,6121452.0,Stand Up Paddle Boarding in Nashville TN.,222899804.0
7108,6928642.0,Middle Tennessee Sierra Club Outings and Adventures,222899804.0
7109,7130232.0,Nashville Software Beginners,222899804.0
7110,7724012.0,Nashville's Home Page!,222899804.0
7111,7836842.0,Nashville UX,222899804.0
7112,8771812.0,The Nashville Microsoft Azure Users Group,222899804.0
7113,9376702.0,Nashville Women Programmers,222899804.0
7114,10016242.0,NashJS,222899804.0
7115,10178242.0,Nashville Mobile Developers,222899804.0
7116,10882202.0,Nashville MongoDB User Group,222899804.0
7117,11131552.0,Hiking Club of Nashville and Suburbs,222899804.0
7118,11294262.0,Let's Talk Franklin Toastmasters Club,222899804.0
7119,11625832.0,PyNash,222899804.0
7120,14557662.0,Tintri Nashville - VMaware storage,222899804.0
7121,15009712.0,NashFSharp,222899804.0
7122,15765212.0,Share the Light Community Program,222899804.0
7123,16447162.0,Nash |> Elixir,222899804.0
7124,16477792.0,Nashville .NET User Group,222899804.0
7125,16487812.0,Code for Nashville,222899804.0
7126,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,222899804.0
7127,17836142.0,Nashville Kizomba Meetup,222899804.0
7128,17894222.0,Nashville Hadoop Users Group,222899804.0
7129,18314164.0,NashBI,222899804.0
7130,18361585.0,Make Nashville Meetup,222899804.0
7131,18468466.0,Big East Fork Hiking & Breakfast Club,222899804.0
7132,18529135.0,Franklin AM - Networking,222899804.0
7133,18562307.0,Nashville Young Professionals Meetup,222899804.0
7134,18573279.0,Advanced Audio + Applications Exchange (A3E) - Nashville,222899804.0
7135,18589616.0,Agile Nashville User Group,222899804.0
7136,18602694.0,Big East Fork Retreat,222899804.0
7137,18616278.0,Franklin Developer Lunch & Learn,222899804.0
7138,18712878.0,Startup Grind Nashville,222899804.0
7139,18714758.0,Nashville Socials and Events!,222899804.0
7140,18837102.0,Nashville Software Automation Professionals,222899804.0
7141,18850080.0,NashReact,222899804.0
7142,18953664.0,Nashville Farm to Fork,222899804.0
7143,18955830.0,Eat Love Nash,222899804.0
7144,19035334.0,"Find It, Fund It, Fix It, Flip It NASHVILLE!!",222899804.0
7145,19099815.0,Escape The Rat Race With Real Estate Investing!!,222899804.0
7146,19108156.0,Nashville Startup Founder 101,222899804.0
7147,19194894.0,Nashville Christian Technologists and Entrepreneurs,222899804.0
7148,19218850.0,Greater Nashville Healthcare Analytics,222899804.0
7149,19266390.0,Nashville Networking Business Luncheon,222899804.0
7150,19275797.0,Mindful Cyborgs Meditation,222899804.0
7151,19277993.0,Nashville DevOps Meetup,222899804.0
7152,19292162.0,Nashville CocoaHeads,222899804.0
7153,19333013.0,Tennessee Red Rock Adventurers,222899804.0
7154,19395478.0,Rad Tech Social Club,222899804.0
7155,19528743.0,Nashville Real Estate Investor Network,222899804.0
7156,19556549.0,Inner Engineering Nashville (Isha Yoga & Meditation Classes),222899804.0
7157,19654655.0,Nashville Music Programmers,222899804.0
7158,19847832.0,"Chicago Cubs, Blackhawks and Bears Fans near Nashville",222899804.0
7159,19904711.0,NashSec,222899804.0
7160,19964997.0,Nashville's Society of Women Business Owners (SOWBO),222899804.0
7161,19997487.0,Developer Launchpad Nashville,222899804.0
7162,20065975.0,TwitchNashville,222899804.0
7163,20135762.0,Nashville Kubernetes Meetup,222899804.0
7164,20186791.0,Free & Cheap Events,222899804.0
7165,20302679.0,JOBS Etc - Career Opportunities Network,222899804.0
7166,20336043.0,Nashville Ladies Volunteering and Having Fun,222899804.0
7167,20421535.0,Explorer Chicks of Nashville: Adventure Awaits!,222899804.0
7168,20488570.0,Splunk> Nashville,222899804.0
7169,20583464.0,Mediumship and Intuitive Development Circle of Nashville,222899804.0
7170,20757821.0,Never Bored in Nashville,222899804.0
7171,20807142.0,Music City Young Professionals,222899804.0
7172,20810939.0,Rise and Grind Bootcamp,222899804.0
7173,21134448.0,Nashville Gophers,222899804.0
7174,21148651.0,Nash SQL,222899804.0
7175,21174496.0,20's & 30's Women looking for girlfriends,222899804.0
7176,21306620.0,Nashville Preds NHL,222899804.0
7177,21506105.0,Elite Travel,222899804.0
7178,21686664.0,Gallatin Makerspace,222899804.0
7179,21837219.0,All Things Angular,222899804.0
7180,21845375.0,Nashville .... Get off the couch,222899804.0
7181,21957723.0,GKIC Nashville Chapter Business Building Meetup,222899804.0
7182,22021463.0,Nashville Bloggers,222899804.0
7183,22023226.0,Paid To Speak Entrepreneurs,222899804.0
7184,3173762.0,Nashville Java Users' Group,54083862.0
7185,10016242.0,NashJS,54083862.0
7186,11625832.0,PyNash,54083862.0
7187,14545942.0,Nashville Computer Science Meetup,54083862.0
7188,14546632.0,Nashville Machine Learning Meetup,54083862.0
7189,16447162.0,Nash |> Elixir,54083862.0
7190,17894222.0,Nashville Hadoop Users Group,54083862.0
7191,11625832.0,PyNash,207613230.0
7192,14518372.0,New Zealand Python User Group - Christchurch,207613230.0
7193,16021722.0,Christchurch 20s & 30s,207613230.0
7194,18438577.0,KnoxPy,207613230.0
7195,18562782.0,Christchurch WILDERNESS HIKING Meetup,207613230.0
7196,127119.0,PyAtl: Atlanta Python Programmers,192190093.0
7197,46171.0,The Self Improvement and Development Meetup Group,192190093.0
7198,339011.0,Nashville Hiking Meetup,192190093.0
7199,1583865.0,Active Outdoors Nashville,192190093.0
7200,1672028.0,Chattanooga Hiking Meetup,192190093.0
7201,1708371.0,DevOpsATL,192190093.0
7202,1730780.0,Cloud Computing Atlanta,192190093.0
7203,1734762.0,Hacks/Hackers Atlanta,192190093.0
7204,1790961.0,Chattanooga Trail Runners,192190093.0
7205,2960402.0,Chattanooga Socialites,192190093.0
7206,3725032.0,SUP NOOGA Meetup Group,192190093.0
7207,4575892.0,Atlanta Java Users Group,192190093.0
7208,4621792.0,ALE-Atlanta Linux Enthusiasts,192190093.0
7209,5216962.0,Atlanta Windows Apps,192190093.0
7210,6852862.0,Chattanooga Movie Lovers,192190093.0
7211,7130232.0,Nashville Software Beginners,192190093.0
7212,10178242.0,Nashville Mobile Developers,192190093.0
7213,11625832.0,PyNash,192190093.0
7214,12979702.0,Running for Brews Chattanooga - 5k Beer Running Club,192190093.0
7215,14739772.0,Chattanooga Track Club Group Runs and Races,192190093.0
7216,15781512.0,Tech Talent South - Atlanta,192190093.0
7217,15792442.0,"Health, Wealth and Wellness Meetup",192190093.0
7218,16487812.0,Code for Nashville,192190093.0
7219,16513872.0,Carbon Five Chattanooga Hack Nights,192190093.0
7220,18350396.0,KnoxRuby Meetup,192190093.0
7221,18369182.0,Nooga Networking,192190093.0
7222,18397691.0,ChaDevOps,192190093.0
7223,18508453.0,ATL GAME NIGHT!,192190093.0
7224,18537462.0,Knoxville Coding Dojo,192190093.0
7225,18626596.0,CHA Art/Dev,192190093.0
7226,18825789.0,20&UP Tennis League: Chattanooga,192190093.0
7227,47094.0,The Greater Nashville RPG and Board Gamers Group,217464856.0
7228,1360698.0,Nashville PHP User Group,217464856.0
7229,1786237.0,Nashville Pick-a-Flick,217464856.0
7230,5882552.0,Nashville and Tennessee History,217464856.0
7231,7130232.0,Nashville Software Beginners,217464856.0
7232,10016242.0,NashJS,217464856.0
7233,11625832.0,PyNash,217464856.0
7234,16447162.0,Nash |> Elixir,217464856.0
7235,16477792.0,Nashville .NET User Group,217464856.0
7236,16487812.0,Code for Nashville,217464856.0
7237,18616278.0,Franklin Developer Lunch & Learn,217464856.0
7238,18850080.0,NashReact,217464856.0
7239,19997487.0,Developer Launchpad Nashville,217464856.0
7240,21533726.0,State & Local Government Developers Network,217464856.0
7241,21837219.0,All Things Angular,217464856.0
7242,7130232.0,Nashville Software Beginners,190241118.0
7243,11625832.0,PyNash,190241118.0
7244,16252922.0,Louisville Makes Games!,190241118.0
7245,16256252.0,JSLou - Louisville's JavaScript Group,190241118.0
7246,16487812.0,Code for Nashville,190241118.0
7247,19885163.0,Bowling Green Web Developers Meetup,190241118.0
7248,19999259.0,Bowling Green Graphic Designers,190241118.0
7249,1360698.0,Nashville PHP User Group,45569562.0
7250,7151442.0,Nashville Mobile .NET Developers,45569562.0
7251,10016242.0,NashJS,45569562.0
7252,10178242.0,Nashville Mobile Developers,45569562.0
7253,11625832.0,PyNash,45569562.0
7254,18850080.0,NashReact,45569562.0
7255,21837219.0,All Things Angular,45569562.0
7256,47094.0,The Greater Nashville RPG and Board Gamers Group,206030466.0
7257,339011.0,Nashville Hiking Meetup,206030466.0
7258,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",206030466.0
7259,377617.0,The Music City Beer Society,206030466.0
7260,504095.0,Middle Tennessee Ron Paul 2012,206030466.0
7261,528705.0,Music City Wine Enthusiasts,206030466.0
7262,530494.0,French Language & Social Club,206030466.0
7263,1334499.0,Nashville 20/30 ish somethings,206030466.0
7264,1358081.0,Nashville Online Business Strategy Meetup,206030466.0
7265,1396244.0,Live Music Metropolis - Nashville Chapter,206030466.0
7266,1431882.0,Nashville Outdoor Adventures Club,206030466.0
7267,1433893.0,NashvilleTech,206030466.0
7268,1526075.0,Nashville Area Gamer Association - NAGA,206030466.0
7269,1583865.0,Active Outdoors Nashville,206030466.0
7270,1586635.0,Liberty on the Rocks - Tennessee,206030466.0
7271,1604824.0,912 Project Tennessee,206030466.0
7272,1622500.0,Boost Nashville - The Business Networking Group!,206030466.0
7273,1642477.0,"Movie Lovers:  New, Classic, and Foreign Films Meetup",206030466.0
7274,1788274.0,"Horror, Suspense, Sci-Fi & Fantasy Friends",206030466.0
7275,1877261.0,Young Nashville Ice Breakers,206030466.0
7276,3958722.0,Music City Whiskey Society,206030466.0
7277,6175892.0,St. Louis Tesla Enthusiasts & Tesla Owners - St. Louis,206030466.0
7278,6928642.0,Middle Tennessee Sierra Club Outings and Adventures,206030466.0
7279,8548902.0,20/30 something couples in Nashville!~,206030466.0
7280,11131552.0,Hiking Club of Nashville and Suburbs,206030466.0
7281,11184352.0,Nashville Bitcoin Meetup,206030466.0
7282,11625832.0,PyNash,206030466.0
7283,11862932.0,Nashville Linux Users Group,206030466.0
7284,16487812.0,Code for Nashville,206030466.0
7285,17213452.0,Nashville Travel Hackers,206030466.0
7286,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,206030466.0
7287,18286946.0,Dine and Unwind in East Nashville,206030466.0
7288,18456837.0,Nashville Sailing,206030466.0
7289,18494105.0,The Iron Yard - Nashville,206030466.0
7290,18495240.0,Middle Tennessee Hiking Meetup,206030466.0
7291,18506072.0,20s in Nashville,206030466.0
7292,18536116.0,Detroit Red Wings Fans in Nashville Meetup,206030466.0
7293,18549379.0,Craft Beer Lovers of Nashville Meetup,206030466.0
7294,18562307.0,Nashville Young Professionals Meetup,206030466.0
7295,18589616.0,Agile Nashville User Group,206030466.0
7296,18855476.0,Savvy Coders - Nashville,206030466.0
7297,18944977.0,Aussies in Nashville,206030466.0
7298,18955830.0,Eat Love Nash,206030466.0
7299,19108156.0,Nashville Startup Founder 101,206030466.0
7300,19266390.0,Nashville Networking Business Luncheon,206030466.0
7301,19277993.0,Nashville DevOps Meetup,206030466.0
7302,19292162.0,Nashville CocoaHeads,206030466.0
7303,19323089.0,greek organization alums in 30s 20,206030466.0
7304,19708553.0,Nashville Cooking Lessons Meetup,206030466.0
7305,19713173.0,Transplant Nashville,206030466.0
7306,19822479.0,Nashville Entrepreneurs Network,206030466.0
7307,19828207.0,Nashville Purely Social and Super-Awesome Social Group,206030466.0
7308,19904711.0,NashSec,206030466.0
7309,19992350.0,Self Driving Car Tech - Nashville,206030466.0
7310,20181560.0,Tails of the Trail,206030466.0
7311,20479485.0,Nashville Cyber Security for Control Systems,206030466.0
7312,22782911.0,Fun Couples in Music City,206030466.0
7313,23318990.0,Nashville Jewish Meetup,206030466.0
7314,24277119.0,Coed Social (late 20's & 30's),206030466.0
7315,25521445.0,Nashville: CryptoCurrency University,206030466.0
7316,47094.0,The Greater Nashville RPG and Board Gamers Group,208440190.0
7317,168014.0,The Nashville Writers Meetup,208440190.0
7318,211512.0,Nashville Atheists,208440190.0
7319,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",208440190.0
7320,535553.0,Nash.rb,208440190.0
7321,968626.0,The Nashville New & Not-So-New In Town  Meetup,208440190.0
7322,1150309.0,Secular Life,208440190.0
